Model,GM,Top plan geometry side count (X1),Bottom plan geometry side count (X2),Top and Bottom plan orientation (X3),Number of stories (X4),Floor height (X5),Vertical transformation method (X6),Tapering (X7),Twisting Angle (X8),Curvilinear; location of control floor (X9),Curvilinear; scale of control floor (X10),TotalGrossArea,AspectRatio,TotalFacadeArea,DiagridAngleBottom,DiagridAngleTop,DiagridAngleAvg,TotalMass, Mean Squared Error, Scale Factor, 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor,Overall_Max_Acc,Acc_X,Acc_Y,Acc_Time,Acc_Floor,Max_Displacement,Displacement_X,Displacement_Y,Disp_Time,Disp_Story,Overall_Max_Drift,Drift_X,Drift_Y,Drift_Time,Drift_Floor,Max_Stress_Tension_diagrid,Stress_Tens_Time_diagrid,Stress_Tens_Story_diagrid,Max_Stress_Compression_diagrid,Stress_Comp_Time_diagrid,Stress_Comp_Story_diagrid,Max_Shear_diagrid,Shear_Time_diagrid,Shear_Story_diagrid,Max_Von_Mises_diagrid,VM_Time_diagrid,VM_Story_diagrid,Total_Max_Stress_Tension_tot,Total_Stress_Tens_Time_tot,Total_Stress_Tens_Story_tot,Total_Max_Stress_Compression_tot,Total_Stress_Comp_Time_tot,Total_Stress_Comp_Story_tot,Total_Max_Shear_tot,Total_Shear_Time_tot,Total_Shear_Story_tot,Total_Max_Von_Mises_tot,Total_VM_Time_tot,Total_VM_Story_tot,Overall_Max_Torsion,Torsion_Time,Torsion_Floor,Diagrid_Max_Magnitude_R,Diagrid_Ry_Value,Diagrid_Rz_Value,Diagrid_Max_Time_R,Diagrid_Max_Magnitude_M,Diagrid_My_Value,Diagrid_Mz_Value,Diagrid_Max_Time_M,Core_Max_Magnitude_R,Core_Ry_Value,Core_Rz_Value,Core_Max_Time_R,Core_Max_Magnitude_M,Core_My_Value,Core_Mz_Value,Core_Max_Time_M,Total_Max_Magnitude_R,Total_Ry_Value,Total_Rz_Value,Total_Diagrid_R_Contrib_Value,Total_Core_R_Contrib_Value,Total_Max_Time_R,Total_Max_Magnitude_M,Total_My_Value,Total_Mz_Value,Total_Diagrid_M_Contrib_Value,Total_Core_M_Contrib_Value,Total_Max_Time_M,Cost of structure,Cost of floor,Cost of Land,Total costs,Total costs/TGA,selleble price,EC Steel1,EC Steel2,EC Steel3,EC floor1,EC floor2,"EC total steel1, floor1","EC total steel2, floor1","EC total steel3, floor1","EC total steel1, floor2","EC total steel2, floor2","EC total steel3, floor2","EC GIA (Steel1, floor 1)","EC GIA (Steel2, floor 1)","EC GIA (Steel3, floor 1)","EC GIA (Steel1, floor 2)","EC GIA (Steel2, floor 2)","EC GIA (Steel3, floor 2)"
969,5,5,8,1,56,4,2,,,0.25,1.15,84911.50053,4.929841,31709.82815,55.939268,85.817853,70.878561,37800000,0.3757,2.3281,4.4,11.6,0,6.1, Normal,26.75,29.2,454.56,0.75,2.6062,1.7699,-1.6654,-0.59915,7.28,56,0.034639,0.00043202,0.034637,8,55,0.0017125,0.0016804,0.00033026,7.3,53,136470000,8.63,0,-111250000,8.66,48,13025000,7.67,0,137510000,8.63,0,136470000,8.63,0,-146540000,7.66,0,13025000,7.67,0,147050000,7.66,0,0.00019867,7.73,55,1287600000,-21168000,1287400000,7.67,75512000,-60738000,-44866000,10.27,717570000,-3562400,717560000,7.66,7789700000,7789500000,-48771000,7.84,2005100000,-24715000,2005000000,64.215,35.7865,7.67,7829600000,7829200000,-82228000,0.9056,99.294,9.94,145152000,6368362.54,750000,151520362.5,1784.450417,8491150.053,60120900,15044400,2725380,6928813.066,4219608.207,67049713.07,21973213.07,9654193.066,64340508.21,19264008.21,6944988.207,789.6423058,258.7778208,113.69712,757.7360876,226.8716026,81.79090186
969,6,5,8,1,56,4,2,,,0.25,1.15,84911.50053,4.929841,31709.82815,55.939268,85.817853,70.878561,37800000,0.1168,0.5106,6,11,0.5,6.69, Reverse,17.81,18.5,411.55,0.375,0.5716,1.4156,-0.7499,1.2006,4.42,56,0.02848,-0.024042,-0.015267,14.32,55,0.0014427,-0.0007628,0.0012246,4.77,53,136080000,4.13,0,-106150000,4.74,48,12950000,4.13,0,137120000,4.13,0,136080000,4.13,0,-143730000,11.08,0,12950000,4.13,0,144180000,11.09,0,0.00019861,10.13,55,1287500000,-15577000,1287400000,4.45,74192000,-59101000,-44850000,4.12,717570000,2092300,717560000,14.22,7782800000,7782600000,-53404000,9.46,2005100000,-17579000,2005000000,64.2135,35.7875,4.45,7809100000,7808700000,-85042000,0.7631,99.4928,9,145152000,6368362.54,750000,151520362.5,1784.450417,8491150.053,60120900,15044400,2725380,6928813.066,4219608.207,67049713.07,21973213.07,9654193.066,64340508.21,19264008.21,6944988.207,789.6423058,258.7778208,113.69712,757.7360876,226.8716026,81.79090186
969,7,5,8,1,56,4,2,,,0.25,1.15,84911.50053,4.929841,31709.82815,55.939268,85.817853,70.878561,37800000,0.0933,0.9772,4.7,13.8,0.1,5.61, Reverse,23.67,25.69,365.22,0.2,1.094,1.9104,1.8919,0.26497,7.5,56,0.041915,-0.029107,-0.030161,7.67,55,0.0014028,-0.0013996,-9.54E-05,7.52,50,136860000,14.48,0,-106840000,7.51,48,13037000,15.66,0,137860000,14.48,0,136860000,14.48,0,-145400000,10.94,0,13037000,15.66,0,145870000,10.95,0,0.00019864,7.75,55,1287500000,12320000,1287400000,14.29,70654000,54608000,-44832000,7.19,717570000,2905900,717560000,7.29,7835400000,7835200000,-55247000,15.69,2005000000,15734000,2005000000,64.2121,35.7883,7.28,7857100000,7856500000,-100540000,0.6327,99.7215,15.68,145152000,6368362.54,750000,151520362.5,1784.450417,8491150.053,60120900,15044400,2725380,6928813.066,4219608.207,67049713.07,21973213.07,9654193.066,64340508.21,19264008.21,6944988.207,789.6423058,258.7778208,113.69712,757.7360876,226.8716026,81.79090186
970,1,4,8,1,40,3.5,1,,90,,,58756.48869,3.614784,20200.68604,44.986823,73.65556,59.321192,16500000,0.6007,0.6821,14.7,29,0.1,6.19, strike slip,17.64,17.64,408.93,0.125,0.7636,0.82051,-0.73491,0.36489,6.33,40,0.081594,0.02632,0.077232,16.62,40,0.001146,0.00013417,0.0011381,16.69,33,146080000,15.96,10,-123920000,16.67,19,15767000,16.58,0,146230000,15.96,10,146080000,15.96,10,-147010000,16.57,0,15767000,16.58,0,147010000,16.57,0,0.00022512,0.01,33,625880000,-13546000,625730000,16.6,58138000,57092000,-10978000,16.77,408300000,-1198200,408300000,16.53,1807400000,-1807300000,12674000,17.19,1034100000,-14640000,1034000000,60.522,39.4823,16.6,1840600000,-1840600000,-1838700,2.6172,97.4529,15.86,63360000,4406736.652,750000,67766736.65,1153.348986,5875648.869,26243250,6567000,1189650,4794553.435,2919856.089,31037803.43,11361553.43,5984203.435,29163106.09,9486856.089,4109506.089,528.2446948,193.366787,101.8475332,496.3384766,161.4605689,69.94131509
970,2,4,8,1,40,3.5,1,,90,,,58756.48869,3.614784,20200.68604,44.986823,73.65556,59.321192,16500000,0.2348,0.3388,10.6,16.8,1,6.61, Reverse,19.33,22.63,450.28,0.375,0.3792,2.3994,1.2819,2.0283,1.44,40,0.094949,0.04212,0.085096,1.94,40,0.0017938,-0.001153,-0.0013742,1.42,37,150700000,1.91,10,-127940000,1.92,11,16291000,1.87,0,150720000,1.91,10,150700000,1.91,10,-150600000,1.88,0,16291000,1.87,0,150720000,1.91,10,0.00022512,0.01,33,625990000,18019000,625730000,1.21,46004000,-44675000,-10978000,2.54,408300000,-1602100,408300000,1.88,1829000000,-1828900000,19299000,2.48,1034200000,-19407000,1034000000,60.5278,39.4795,1.84,1873300000,-1873300000,8321400,2.4401,97.6358,2.48,63360000,4406736.652,750000,67766736.65,1153.348986,5875648.869,26243250,6567000,1189650,4794553.435,2919856.089,31037803.43,11361553.43,5984203.435,29163106.09,9486856.089,4109506.089,528.2446948,193.366787,101.8475332,496.3384766,161.4605689,69.94131509
970,3,4,8,1,40,3.5,1,,90,,,58756.48869,3.614784,20200.68604,44.986823,73.65556,59.321192,16500000,0.2005,0.2305,5.4,15.4,0.9,6.6, Normal Oblique,10.27,10.27,361.4,0.25,0.258,1.6331,1.0109,-1.2826,4.14,40,0.079092,0.035307,0.070774,7.73,40,0.0012969,0.0004917,-0.0012001,4.43,37,147940000,4.5,10,-123440000,7.75,19,15983000,7.62,0,148080000,4.5,10,147940000,4.5,10,-147720000,7.63,0,15983000,7.62,0,148080000,4.5,10,0.00022512,0.01,33,625890000,-13985000,625730000,7.63,53885000,52755000,-10978000,11.84,408300000,-1451000,408300000,7.59,1797700000,-1797700000,10798000,8.34,1034100000,-15399000,1034000000,60.5223,39.482,7.63,1809800000,-1809700000,-8055900,1.2729,98.8801,8.44,63360000,4406736.652,750000,67766736.65,1153.348986,5875648.869,26243250,6567000,1189650,4794553.435,2919856.089,31037803.43,11361553.43,5984203.435,29163106.09,9486856.089,4109506.089,528.2446948,193.366787,101.8475332,496.3384766,161.4605689,69.94131509
970,4,4,8,1,40,3.5,1,,90,,,58756.48869,3.614784,20200.68604,44.986823,73.65556,59.321192,16500000,0.3823,0.3124,3.8,10.9,0.4,6.36, Reverse,24.83,26.38,381.27,0.2875,0.3497,2.1019,-0.18402,-2.0939,8.07,40,0.097061,0.024321,0.093964,8.04,40,0.002038,0.0003305,-0.002011,8.73,33,159470000,8.68,10,-133350000,8.67,11,16856000,8.54,0,159630000,8.68,10,159470000,8.68,10,-153190000,8.54,0,16856000,8.54,0,159630000,8.68,10,0.00022512,0.01,33,626070000,20787000,625730000,8.56,98641000,-98029000,-10978000,8.61,408300000,1445300,408300000,8.51,1845000000,-1844800000,27252000,8.51,1034300000,22087000,1034000000,60.5334,39.4773,8.55,1931100000,-1931000000,11355000,4.8494,95.1893,8.57,63360000,4406736.652,750000,67766736.65,1153.348986,5875648.869,26243250,6567000,1189650,4794553.435,2919856.089,31037803.43,11361553.43,5984203.435,29163106.09,9486856.089,4109506.089,528.2446948,193.366787,101.8475332,496.3384766,161.4605689,69.94131509
970,5,4,8,1,40,3.5,1,,90,,,58756.48869,3.614784,20200.68604,44.986823,73.65556,59.321192,16500000,0.3757,2.3281,4.4,11.6,0,6.1, Normal,26.75,29.2,454.56,0.75,2.6062,2.8998,-2.7619,0.8837,8.19,40,0.080952,0.015248,0.079503,7.91,40,0.0020701,0.0019473,-0.00070248,8.2,33,146410000,8.32,10,-128250000,8.23,19,15873000,7.75,0,146550000,8.32,10,146410000,8.32,10,-147520000,7.76,0,15873000,7.75,0,147530000,7.76,0,0.00022512,0.01,33,625880000,13710000,625730000,7.35,65686000,-64762000,-10978000,8.44,408300000,-972960,408300000,7.11,1810700000,-1810700000,585310,7.54,1034100000,14328000,1034000000,60.5226,39.4824,7.35,1856800000,-1856800000,-4035600,3.2754,96.7789,8.48,63360000,4406736.652,750000,67766736.65,1153.348986,5875648.869,26243250,6567000,1189650,4794553.435,2919856.089,31037803.43,11361553.43,5984203.435,29163106.09,9486856.089,4109506.089,528.2446948,193.366787,101.8475332,496.3384766,161.4605689,69.94131509
970,6,4,8,1,40,3.5,1,,90,,,58756.48869,3.614784,20200.68604,44.986823,73.65556,59.321192,16500000,0.1168,0.5106,6,11,0.5,6.69, Reverse,17.81,18.5,411.55,0.375,0.5716,2.4287,-2.3087,0.75389,5.27,40,0.068371,0.033139,0.059803,11.7,40,0.0014169,0.0010275,-0.0009757,5.27,37,142470000,6.55,10,-121570000,5.24,19,15443000,5.07,0,142610000,6.55,10,142470000,6.55,10,-143520000,5.09,0,15443000,5.07,0,143520000,5.09,0,0.00022512,0.01,33,625860000,-12744000,625730000,10.35,53170000,-52024000,-10978000,5.07,408300000,-998530,408300000,10.37,1800400000,-1800400000,7222600,11.07,1034100000,-13728000,1034000000,60.5211,39.4828,10.35,1824100000,-1824100000,-8173000,1.9532,98.1409,10.94,63360000,4406736.652,750000,67766736.65,1153.348986,5875648.869,26243250,6567000,1189650,4794553.435,2919856.089,31037803.43,11361553.43,5984203.435,29163106.09,9486856.089,4109506.089,528.2446948,193.366787,101.8475332,496.3384766,161.4605689,69.94131509
970,7,4,8,1,40,3.5,1,,90,,,58756.48869,3.614784,20200.68604,44.986823,73.65556,59.321192,16500000,0.0933,0.9772,4.7,13.8,0.1,5.61, Reverse,23.67,25.69,365.22,0.2,1.094,2.0404,0.053666,2.0397,7.54,40,0.080773,0.039247,0.070597,8.12,40,0.0013776,-0.0005025,-0.0012827,7.56,37,146150000,12,10,-123000000,12.06,19,15926000,12,0,146310000,12,10,146150000,12,10,-148150000,12,0,15926000,12,0,148150000,12,0,0.00022512,0.01,33,625860000,12938000,625730000,8.79,59780000,-58763000,-10978000,11.97,408300000,-1196900,408300000,8.06,1814800000,-1814800000,8830100,7.5,1034100000,14032000,1034000000,60.5212,39.4827,8.79,1842100000,-1842100000,-9098400,1.808,98.2918,7.53,63360000,4406736.652,750000,67766736.65,1153.348986,5875648.869,26243250,6567000,1189650,4794553.435,2919856.089,31037803.43,11361553.43,5984203.435,29163106.09,9486856.089,4109506.089,528.2446948,193.366787,101.8475332,496.3384766,161.4605689,69.94131509
971,1,6,7,0,56,3.5,1,,75,,,84117.43643,4.70951,27708.8109,60.635241,88.529117,74.582179,25700000,0.6007,0.6821,14.7,29,0.1,6.19, strike slip,17.64,17.64,408.93,0.125,0.7636,0.9165,0.6224,-0.67275,19.17,56,0.098025,-0.066428,0.072084,19.07,56,0.0020934,-0.0010011,0.0018385,19.07,49,95209000,19.1,46,-97310000,18.04,47,6637800,18.98,0,97311000,18.04,47,109790000,18.98,0,-114860000,18.96,0,6637800,18.98,0,114940000,18.96,0,0.00011608,5.7,53,870910000,-16928000,870750000,18.88,32223000,32010000,-3699500,19,604810000,-2088300,604800000,19.07,6788100000,6787900000,56638000,18.71,1475700000,-19667000,1475500000,59.0177,40.985,18.88,6804700000,6804400000,57855000,0.3046,99.7007,18.8,98688000,6308807.732,750000,104996807.7,1248.216924,8411743.643,40875850,10228600,1852970,6864017.111,4180147.835,47739867.11,17092617.11,8716987.111,45055997.83,14408747.83,6033117.835,567.5383028,203.1994535,103.6287776,535.6320847,171.2932353,71.72255945
971,2,6,7,0,56,3.5,1,,75,,,84117.43643,4.70951,27708.8109,60.635241,88.529117,74.582179,25700000,0.2348,0.3388,10.6,16.8,1,6.61, Reverse,19.33,22.63,450.28,0.375,0.3792,2.2546,1.048,1.9963,1.47,56,0.07089,-0.018856,-0.068336,1.47,56,0.0020236,-0.0011796,-0.0016442,1.52,49,101210000,1.54,46,-105030000,1.53,47,5919200,1.24,0,105030000,1.53,47,106680000,1.26,0,-112510000,1.24,0,5919200,1.24,0,112520000,1.24,0,0.00011615,3.07,53,870980000,19916000,870750000,1.22,30952000,-30730000,-3700900,2.57,604810000,-2098100,604810000,1.52,6778200000,6778200000,8365300,2.06,1475700000,23474000,1475500000,59.0204,40.9831,1.22,6782600000,6782600000,4669700,0.0852,99.9345,2.06,98688000,6308807.732,750000,104996807.7,1248.216924,8411743.643,40875850,10228600,1852970,6864017.111,4180147.835,47739867.11,17092617.11,8716987.111,45055997.83,14408747.83,6033117.835,567.5383028,203.1994535,103.6287776,535.6320847,171.2932353,71.72255945
971,3,6,7,0,56,3.5,1,,75,,,84117.43643,4.70951,27708.8109,60.635241,88.529117,74.582179,25700000,0.2005,0.2305,5.4,15.4,0.9,6.6, Normal Oblique,10.27,10.27,361.4,0.25,0.258,1.4477,-1.0639,0.98178,4.51,56,0.082287,0.056937,0.059408,7.91,56,0.001476,0.0009861,0.0010983,7.9,49,94148000,9.06,47,-98145000,9.06,47,6135400,7.99,0,98146000,9.06,47,107810000,8.8,0,-113390000,8.78,0,6135400,7.99,0,113390000,8.78,0,0.00011614,4.29,53,870890000,15690000,870750000,8.75,26256000,-25994000,-3697100,4.84,604810000,89025,604810000,12.33,6819700000,6819500000,54782000,7.97,1475700000,18531000,1475500000,59.0169,40.9853,8.75,6817100000,6816900000,41961000,0.1223,99.8908,7.76,98688000,6308807.732,750000,104996807.7,1248.216924,8411743.643,40875850,10228600,1852970,6864017.111,4180147.835,47739867.11,17092617.11,8716987.111,45055997.83,14408747.83,6033117.835,567.5383028,203.1994535,103.6287776,535.6320847,171.2932353,71.72255945
971,4,6,7,0,56,3.5,1,,75,,,84117.43643,4.70951,27708.8109,60.635241,88.529117,74.582179,25700000,0.3823,0.3124,3.8,10.9,0.4,6.36, Reverse,24.83,26.38,381.27,0.2875,0.3497,1.4857,1.3719,0.57036,8.53,56,0.098438,-0.094834,-0.026392,8.55,56,0.0023296,-0.0020956,-0.0010176,8.61,49,95117000,8.61,46,-98265000,8.72,47,6393100,7.64,0,98266000,8.72,47,109440000,8.61,0,-114580000,8.62,0,6393100,7.64,0,114580000,8.62,0,0.00011612,8.23,53,870850000,-12980000,870760000,9.65,30019000,-29789000,-3711500,7.47,604810000,1976500,604810000,8.57,6830400000,6830100000,65308000,9.67,1475600000,-16023000,1475500000,59.0156,40.9856,9.65,6832100000,6831900000,44639000,0.113,99.9012,7.94,98688000,6308807.732,750000,104996807.7,1248.216924,8411743.643,40875850,10228600,1852970,6864017.111,4180147.835,47739867.11,17092617.11,8716987.111,45055997.83,14408747.83,6033117.835,567.5383028,203.1994535,103.6287776,535.6320847,171.2932353,71.72255945
971,5,6,7,0,56,3.5,1,,75,,,84117.43643,4.70951,27708.8109,60.635241,88.529117,74.582179,25700000,0.3757,2.3281,4.4,11.6,0,6.1, Normal,26.75,29.2,454.56,0.75,2.6062,1.8951,-1.5044,1.1524,8.31,56,0.058533,0.050067,0.030323,7.17,56,0.0015229,0.0011014,-0.0010518,8.32,53,95720000,8.03,46,-99258000,7.65,47,5748000,8.27,0,99260000,7.65,47,105820000,7.78,0,-111210000,8.25,0,5748000,8.27,0,111310000,8.25,0,0.0001162,8.59,53,870900000,-16504000,870750000,7.66,34589000,34389000,-3707000,8.25,604810000,-3031100,604810000,7.65,6766100000,6766100000,23236000,7.14,1475700000,-19498000,1475600000,59.0171,40.9853,7.66,6787200000,6787200000,-322890,0.3542,99.65,7.17,98688000,6308807.732,750000,104996807.7,1248.216924,8411743.643,40875850,10228600,1852970,6864017.111,4180147.835,47739867.11,17092617.11,8716987.111,45055997.83,14408747.83,6033117.835,567.5383028,203.1994535,103.6287776,535.6320847,171.2932353,71.72255945
971,6,6,7,0,56,3.5,1,,75,,,84117.43643,4.70951,27708.8109,60.635241,88.529117,74.582179,25700000,0.1168,0.5106,6,11,0.5,6.69, Reverse,17.81,18.5,411.55,0.375,0.5716,1.703,-1.1614,1.2455,4.33,56,0.063056,0.041554,0.047427,10.71,56,0.0013655,-0.00074023,0.0011475,4.7,49,97367000,4.71,46,-96862000,4.71,46,5654600,4.45,0,97368000,4.71,46,105010000,4.91,0,-109390000,4.12,0,5654600,4.45,0,109460000,4.12,0,0.0001162,4.72,53,870850000,12087000,870760000,4.13,27983000,-27739000,-3689100,4.11,604800000,-980230,604800000,5.08,6772800000,6772800000,8912600,10.65,1475600000,-15682000,1475500000,59.0155,40.9861,4.45,6777700000,6777700000,861170,0.0948,99.9225,10.66,98688000,6308807.732,750000,104996807.7,1248.216924,8411743.643,40875850,10228600,1852970,6864017.111,4180147.835,47739867.11,17092617.11,8716987.111,45055997.83,14408747.83,6033117.835,567.5383028,203.1994535,103.6287776,535.6320847,171.2932353,71.72255945
971,7,6,7,0,56,3.5,1,,75,,,84117.43643,4.70951,27708.8109,60.635241,88.529117,74.582179,25700000,0.0933,0.9772,4.7,13.8,0.1,5.61, Reverse,23.67,25.69,365.22,0.2,1.094,1.8294,1.7661,0.47715,7.5,56,0.058357,-0.057877,-0.0074665,7.51,56,0.0013203,-0.0006956,-0.0011222,7.67,49,94549000,7.68,46,-98491000,7.69,47,5776000,8.39,0,98493000,7.69,47,105950000,13.08,0,-110940000,7.19,0,5776000,8.39,0,110950000,7.19,0,0.00011614,7.47,53,870830000,11690000,870750000,7.27,26561000,-26303000,-3695700,8.05,604800000,-936360,604800000,7.62,6775200000,6775200000,29868000,8.48,1475600000,14026000,1475500000,59.0146,40.9865,7.27,6784400000,6784300000,33076000,0.1686,99.8408,8.51,98688000,6308807.732,750000,104996807.7,1248.216924,8411743.643,40875850,10228600,1852970,6864017.111,4180147.835,47739867.11,17092617.11,8716987.111,45055997.83,14408747.83,6033117.835,567.5383028,203.1994535,103.6287776,535.6320847,171.2932353,71.72255945
972,1,10,11,1,52,4.5,1,,30,,,79504.02698,5.445381,32460.43281,55.42219,75.389196,65.405693,23600000,0.6007,0.6821,14.7,29,0.1,6.19, strike slip,17.64,17.64,408.93,0.125,0.7636,0.7109,0.13639,-0.6977,19.31,52,0.097791,-0.0047397,0.097676,19.4,52,0.0025283,0.00018557,0.0025215,19.42,49,102430000,20.76,0,-89107000,21.04,15,9702900,17.84,0,102450000,20.76,0,132480000,16.65,0,-145980000,16.63,0,9702900,17.84,0,146150000,16.63,0,0.00018504,19.38,49,735180000,10250000,735110000,20.89,55407000,-50313000,-23207000,21,608980000,1787100,608980000,17.8,7153700000,7153700000,17270000,19.25,1344100000,11720000,1344100000,54.6955,45.3061,20.89,7185600000,7185600000,-7535000,0.5536,99.5506,19.28,90624000,5962802.024,750000,96586802.02,1214.86679,7950402.698,37535800,9392800,1701560,6487561.019,3950888.191,44023361.02,15880361.02,8189121.019,41486688.19,13343688.19,5652448.191,553.7249205,199.7428511,103.0025941,521.8187024,167.8366329,71.09637594
972,2,10,11,1,52,4.5,1,,30,,,79504.02698,5.445381,32460.43281,55.42219,75.389196,65.405693,23600000,0.2348,0.3388,10.6,16.8,1,6.61, Reverse,19.33,22.63,450.28,0.375,0.3792,1.5878,-1.5573,0.30965,2.62,22,0.070034,-0.034882,-0.060729,1.56,52,0.0026392,-0.001465,-0.0021953,1.64,49,97749000,1.27,0,-87153000,1.66,40,9639300,1.23,0,98011000,1.25,0,131090000,2.62,0,-144500000,2.59,0,9639300,1.23,0,144670000,2.59,0,0.00018506,2.15,49,735270000,14968000,735110000,1.22,37789000,-29818000,-23214000,1.56,608980000,1882700,608980000,1.23,7094000000,7093900000,20747000,2.64,1344200000,16861000,1344100000,54.6994,45.3043,1.22,7113800000,7113800000,-10845000,0.4942,99.6289,2.7,90624000,5962802.024,750000,96586802.02,1214.86679,7950402.698,37535800,9392800,1701560,6487561.019,3950888.191,44023361.02,15880361.02,8189121.019,41486688.19,13343688.19,5652448.191,553.7249205,199.7428511,103.0025941,521.8187024,167.8366329,71.09637594
972,3,10,11,1,52,4.5,1,,30,,,79504.02698,5.445381,32460.43281,55.42219,75.389196,65.405693,23600000,0.2005,0.2305,5.4,15.4,0.9,6.6, Normal Oblique,10.27,10.27,361.4,0.25,0.258,1.1115,0.86516,0.6978,7.36,52,0.10126,-0.05263,-0.086508,7.31,52,0.0028193,-0.0014468,-0.0024198,7.33,49,101370000,7.42,0,-88718000,7.5,15,9685800,7.42,0,101390000,7.41,0,132610000,11.41,0,-146260000,11.41,0,9685800,7.42,0,146430000,11.41,0,0.00018507,4.36,49,735200000,11290000,735110000,6.91,62047000,-57544000,-23206000,7.45,608980000,1206000,608980000,12.55,7154900000,7154800000,22834000,8.59,1344200000,12889000,1344100000,54.6962,45.3058,6.91,7179200000,7179200000,-3567600,0.5077,99.6089,8.41,90624000,5962802.024,750000,96586802.02,1214.86679,7950402.698,37535800,9392800,1701560,6487561.019,3950888.191,44023361.02,15880361.02,8189121.019,41486688.19,13343688.19,5652448.191,553.7249205,199.7428511,103.0025941,521.8187024,167.8366329,71.09637594
972,4,10,11,1,52,4.5,1,,30,,,79504.02698,5.445381,32460.43281,55.42219,75.389196,65.405693,23600000,0.3823,0.3124,3.8,10.9,0.4,6.36, Reverse,24.83,26.38,381.27,0.2875,0.3497,1.5387,-0.86194,-1.2747,8.04,52,0.10955,0.091052,0.060918,8.07,52,0.0032412,0.0025464,0.0020053,8.09,49,101250000,9.26,0,-93368000,8.03,15,9785200,9.27,0,101990000,9.26,0,133570000,7.88,0,-147500000,7.83,0,9785200,9.27,0,147680000,7.83,0,0.00018506,8.31,49,735190000,-10358000,735110000,7.58,53981000,-48735000,-23213000,7.44,608980000,1982700,608980000,9.27,7181300000,7181300000,15045000,8.02,1344100000,-11758000,1344100000,54.6956,45.3061,7.58,7210600000,7210600000,-5570000,0.5185,99.5938,8.01,90624000,5962802.024,750000,96586802.02,1214.86679,7950402.698,37535800,9392800,1701560,6487561.019,3950888.191,44023361.02,15880361.02,8189121.019,41486688.19,13343688.19,5652448.191,553.7249205,199.7428511,103.0025941,521.8187024,167.8366329,71.09637594
972,5,10,11,1,52,4.5,1,,30,,,79504.02698,5.445381,32460.43281,55.42219,75.389196,65.405693,23600000,0.3757,2.3281,4.4,11.6,0,6.1, Normal,26.75,29.2,454.56,0.75,2.6062,1.762,1.3591,1.1215,7.79,52,0.049689,0.046814,0.016657,8.18,49,0.0018949,-0.0018862,-0.00018132,8.7,49,95710000,9.96,0,-84790000,8.7,15,9465200,10,0,95734000,9.96,0,130180000,9.71,0,-143660000,7.66,0,9465200,10,0,143830000,7.66,0,0.00018508,8.12,49,735240000,-13726000,735110000,7.66,56087000,51064000,-23199000,9.95,608980000,-1350600,608980000,7.67,7066000000,7066000000,3521700,9.76,1344200000,-15036000,1344100000,54.6984,45.305,7.67,7092000000,7091900000,-40395000,0.7416,99.3332,9.92,90624000,5962802.024,750000,96586802.02,1214.86679,7950402.698,37535800,9392800,1701560,6487561.019,3950888.191,44023361.02,15880361.02,8189121.019,41486688.19,13343688.19,5652448.191,553.7249205,199.7428511,103.0025941,521.8187024,167.8366329,71.09637594
972,6,10,11,1,52,4.5,1,,30,,,79504.02698,5.445381,32460.43281,55.42219,75.389196,65.405693,23600000,0.1168,0.5106,6,11,0.5,6.69, Reverse,17.81,18.5,411.55,0.375,0.5716,1.3675,-0.79622,1.1118,4.19,25,0.044494,0.044005,0.0065781,18.42,49,0.0013962,-0.00078991,0.0011513,4.82,49,93680000,4.12,0,-83059000,4.23,15,9283200,4.11,0,93821000,17.14,0,130140000,18.25,0,-142390000,18.24,0,9283200,4.11,0,142540000,18.24,0,0.00018509,4.81,49,735190000,-10678000,735110000,4.45,47647000,-41615000,-23205000,4.11,608980000,750810,608980000,17.16,7071000000,7071000000,5861000,18.24,1344100000,-11277000,1344100000,54.6961,45.3062,4.45,7088800000,7088700000,-26373000,0.6442,99.4445,5.3,90624000,5962802.024,750000,96586802.02,1214.86679,7950402.698,37535800,9392800,1701560,6487561.019,3950888.191,44023361.02,15880361.02,8189121.019,41486688.19,13343688.19,5652448.191,553.7249205,199.7428511,103.0025941,521.8187024,167.8366329,71.09637594
972,7,10,11,1,52,4.5,1,,30,,,79504.02698,5.445381,32460.43281,55.42219,75.389196,65.405693,23600000,0.0933,0.9772,4.7,13.8,0.1,5.61, Reverse,23.67,25.69,365.22,0.2,1.094,1.6187,1.6184,0.03071,7.5,52,0.057735,-0.03315,-0.04727,7.75,52,0.0016979,-0.0009182,-0.0014282,7.76,49,95349000,7.28,0,-84501000,7.34,15,9492500,7.26,0,96074000,7.28,0,130580000,9.08,0,-143420000,6.79,0,9492500,7.26,0,143580000,6.79,0,0.00018505,7.52,49,735180000,9998500,735110000,7.28,46767000,40607000,-23201000,7.19,608980000,917570,608980000,10.33,7084200000,7084200000,10959000,9.11,1344100000,11548000,1344100000,54.6952,45.3063,7.28,7105600000,7105500000,-22951000,0.546,99.5619,16.09,90624000,5962802.024,750000,96586802.02,1214.86679,7950402.698,37535800,9392800,1701560,6487561.019,3950888.191,44023361.02,15880361.02,8189121.019,41486688.19,13343688.19,5652448.191,553.7249205,199.7428511,103.0025941,521.8187024,167.8366329,71.09637594
